,Date,Oil_Price,Oil_Vol,rf,ATM Call Price,ATM Put Price
915,2021-08-20,62.31999969482422,0.40669998168945315,0.0003999200213268913,2.8121875615288254,2.992181950166845
916,2021-08-23,65.63999938964844,0.38669998168945313,0.0003999200213268913,2.9689919897918142,2.8289972018671006
917,2021-08-24,67.54000091552734,0.36790000915527343,0.00029995500899794244,2.859758168246845,2.81975823888337
918,2021-08-25,68.36000061035156,0.3559999847412109,0.0003999200213268913,2.7155157401485366,2.855510528073243
919,2021-08-26,67.41999816894531,0.36330001831054687,0.0003999200213268913,2.7619065933420366,2.8419057947686563
920,2021-08-27,68.73999786376953,0.3493000030517578,0.0003999200213268913,2.8618367812295418,2.621846806093439
921,2021-08-30,69.20999908447266,0.3527000045776367,0.0003999200213268913,2.8926305974152187,2.682638415528159
922,2021-08-31,68.5,0.3427999877929688,0.00029995500899794244,2.684541826221441,2.684541826221441
923,2021-09-01,68.58999633789062,0.36130001068115236,0.0003999200213268913,2.8763526318734534,2.7863592521263163
924,2021-09-02,69.98999786376953,0.3135000038146973,0.0004998750416509929,2.503795269506416,2.5137969948013668
925,2021-09-03,69.29000091552734,0.3690999984741211,0.0003999200213268913,2.8242577068148904,3.034249888701943
926,2021-09-07,68.3499984741211,0.3290999984741211,0.0003999200213268913,2.500188430512071,2.650185025901037
927,2021-09-08,69.30000305175781,0.31909999847412107,0.0004998750416509929,2.433130110030361,2.63311884144275
928,2021-09-09,68.13999938964844,0.33869998931884765,0.0006997551142732649,2.7063085212764095,2.5663171833379796
929,2021-09-10,69.72000122070312,0.33540000915527346,0.0005998200719675495,2.78056905515653,2.560578680307814
930,2021-09-13,70.44999694824219,0.32740001678466796,0.0005998200719675495,2.6129682865089983,2.6629688731631296
931,2021-09-14,70.45999908447266,0.33630001068115234,0.0004998750416509929,2.689808389991969,2.7298076620906713
932,2021-09-15,72.61000061035156,0.32380001068115233,0.0003999200213268913,2.7413086227618932,2.631311628086237
933,2021-09-16,72.61000061035156,0.3315999984741211,0.0005998200719675495,2.805907589057858,2.6959124016334965
934,2021-09-17,71.97000122070312,0.3231999969482422,0.0005998200719675495,2.644901050047558,2.6748983504326733
935,2021-09-20,70.29000091552734,0.3522999954223633,0.0005998200719675495,2.731369556895433,2.9413582886096474
936,2021-09-21,70.55999755859375,0.34450000762939453,0.0004998750416509929,2.8078497789004144,2.747854685292918
937,2021-09-22,72.2300033569336,0.3243000030517578,0.0003999200213268913,2.7903528382615552,2.5603570414459558
938,2021-09-23,73.30000305175781,0.32299999237060545,0.0004998750416509929,2.611680842778705,2.8116695741911015
939,2021-09-24,73.9800033569336,0.340099983215332,0.0005998200719675495,2.8668186510235762,2.886814308274176
940,2021-09-27,75.44999694824219,0.3497999954223633,0.0005998200719675495,2.993236261426343,3.0432368480804595
941,2021-09-28,75.29000091552734,0.3609999847412109,0.0006997551142732649,3.0075277019603557,3.217514708868007
942,2021-09-29,74.83000183105469,0.35259998321533204,0.0004998750416509929,2.9355258681742296,3.105517052782889
943,2021-09-30,75.02999877929688,0.3868000030517578,0.0006997551142732649,3.3317597377979506,3.301762683804822
944,2021-10-01,75.87999725341797,0.37470001220703125,0.0007996801705642441,3.1930333366569204,3.3130281960611465
945,2021-10-04,77.62000274658203,0.37270000457763675,0.0008995952428359939,3.3646683607198247,3.2446744867330635
946,2021-10-05,78.93000030517578,0.37200000762939456,0.0009995003330834232,3.3229619545673375,3.3929558991029705
947,2021-10-06,77.43000030517578,0.4102000045776367,0.0005998200719675495,3.5971758316983133,3.6671720756030517
948,2021-10-07,78.30000305175781,0.4615000152587891,0.00029995500899794244,4.035858587288949,4.235850604899889
949,2021-10-08,79.3499984741211,0.38,0.0001999800026662447,3.375709979487619,3.5257090398548323
950,2021-10-11,80.5199966430664,0.385099983215332,0.0001999800026662447,3.55422092818787,3.5342246137978295
951,2021-10-12,80.63999938964844,0.37099998474121093,0.00029995500899794244,3.48754126916308,3.3475453309941385
952,2021-10-13,80.44000244140625,0.3604999923706055,0.00029995500899794244,3.286432117482808,3.346428196924793
953,2021-10-14,81.30999755859375,0.3697999954223633,0.0004998750416509929,3.3471239755752356,3.5371186107737818
954,2021-10-15,82.27999877929688,0.34049999237060546,0.0003999200213268913,3.0984250237799675,3.318419013131294
955,2021-10-18,82.44000244140625,0.3502000045776367,0.0004998750416509929,3.2717782898193173,3.3317733834268135
956,2021-10-19,82.95999908447266,0.35139999389648435,0.0005998200719675495,3.313492170029409,3.353491113549039
957,2021-10-20,83.87000274658203,0.3515999984741211,0.0005998200719675495,3.309137589394701,3.4391284340696693
958,2021-10-21,82.5,0.3654999923706055,0.0005998200719675495,3.447033603496515,3.447033603496515
959,2021-10-22,83.76000213623047,0.3686999893188477,0.0004998750416509929,3.4166776324307317,3.6566656359418306
960,2021-10-25,83.76000213623047,0.3606999969482422,0.0006997551142732649,3.3400105746539945,3.5799946355547676
961,2021-10-26,84.6500015258789,0.355,0.0005998200719675495,3.507822254947547,3.3578281240035697
962,2021-10-27,82.66000366210938,0.3763000106811523,0.0005998200719675495,3.6328028940020034,3.4728071199235035
963,2021-10-28,82.80999755859375,0.3722999954223633,0.0005998200719675495,3.4341564846787764,3.624149559142384
964,2021-10-29,83.56999969482422,0.3791999816894531,0.0005998200719675495,3.6560829648917936,3.5860867209870624
965,2021-11-01,84.05000305175781,0.367400016784668,0.0004998750416509929,3.554070877512357,3.5040698801187253
966,2021-11-02,83.91000366210938,0.35560001373291017,0.0004998750416509929,3.36811700932831,3.458109649739557
967,2021-11-03,80.86000061035156,0.39439998626708983,0.0004998750416509929,3.578990171241769,3.7189838090466765
968,2021-11-04,78.80999755859375,0.38560001373291014,0.0004998750416509929,3.3838052743164706,3.5737999095150026
969,2021-11-05,81.2699966430664,0.3784000015258789,0.0004998750416509929,3.4065718291178495,3.636565736415084
970,2021-11-08,81.93000030517578,0.37709999084472656,0.0003999200213268913,3.4984356597513027,3.568433053713649
971,2021-11-09,84.1500015258789,0.36330001831054687,0.0003999200213268913,3.567283214207287,3.4172866188183137
972,2021-11-10,81.33999633789062,0.37090000152587893,0.0005998200719675495,3.3727136517867216,3.5327094258652214
973,2021-11-11,81.58999633789062,0.36200000762939455,0.0005998200719675495,3.419721212271123,3.3297293111157775
974,2021-11-12,80.79000091552734,0.3609999847412109,0.0004998750416509929,3.2344779212972123,3.4444683780045593
975,2021-11-15,80.87999725341797,0.3641999816894531,0.0005998200719675495,3.310176634040874,3.4301734645997435
976,2021-11-16,80.76000213623047,0.34689998626708984,0.0005998200719675495,3.0889530652329915,3.328939097332321
977,2021-11-17,78.36000061035156,0.3375,0.0005998200719675495,2.95666136587653,3.096653853686006
978,2021-11-18,79.01000213623047,0.3768000030517578,0.001199280575482187,3.4077980857953936,3.3977969354369746
979,2021-11-19,76.0999984741211,0.37130001068115237,0.0010993954433010642,3.278022668392169,3.178033229851887
980,2021-11-22,76.75,0.3661000061035156,0.0006997551142732649,3.093800203576008,3.343785825459739
981,2021-11-23,78.5,0.3509999847412109,0.0005998200719675495,3.149897322769569,3.149897322769569
982,2021-11-24,78.38999938964844,0.3479000091552734,0.0013990209137074087,3.0650227689073057,3.1750107312336513
983,2021-11-26,68.1500015258789,0.6572000122070313,0.0010993954433010642,5.184252046013547,5.034264073850536
984,2021-11-29,69.94999694824219,0.6334000015258789,0.0006997551142732649,5.037059110608105,5.08705928656715
985,2021-11-30,66.18000030517578,0.752300033569336,0.0010993954433010642,5.7655066109277,5.5855225700731275
986,2021-12-01,65.56999969482422,0.7818000030517578,0.0008995952428359939,5.882328967614679,5.812334448330001
987,2021-12-02,66.5,0.5727000045776367,0.0004998750416509929,4.3507853043043365,4.3507853043043365
988,2021-12-03,66.26000213623047,0.6455000305175781,0.0003999200213268913,4.7744875286159205,5.014477503752027
989,2021-12-06,69.48999786376953,0.5620999908447266,0.0004998750416509929,4.457763944390315,4.467765669685259
990,2021-12-07,72.05000305175781,0.48150001525878905,0.0004998750416509929,3.9882076316839807,3.938206634290342
991,2021-12-08,72.36000061035156,0.45220001220703127,0.0003999200213268913,3.673721182516382,3.813715970441088
992,2021-12-09,70.94000244140625,0.4743000030517578,0.00029995500899794244,3.8169417725568904,3.8769378519988824
993,2021-12-10,71.66999816894531,0.4622999954223633,0.00029995500899794244,3.8677788257544297,3.6977848478644924
994,2021-12-13,71.29000091552734,0.45880001068115234,9.999500033329732e-05,3.639617760507604,3.849615119053768
995,2021-12-14,70.7300033569336,0.547599983215332,0.0001999800026662447,4.5340097189300055,4.3040101424644055
996,2021-12-15,70.87000274658203,0.5652999877929688,0.00029995500899794244,4.516482320541468,4.646476369067931
997,2021-12-16,72.37999725341797,0.49970001220703125,0.0003999200213268913,4.076714726383431,4.19671352852336
998,2021-12-17,70.86000061035156,0.48310001373291017,0.00029995500899794244,3.846316767674367,3.9863127058433157
999,2021-12-20,68.2300033569336,0.6024000167846679,0.00029995500899794244,4.802966864700452,4.572969178162079
1000,2021-12-21,71.12000274658203,0.5231000137329102,0.00029995500899794244,4.3076051930677925,4.187605404977376
1001,2021-12-22,72.76000213623047,0.46,0.00029995500899794244,3.7126641226084764,3.952656069582892
1002,2021-12-23,73.79000091552734,0.43709999084472656,0.0003999200213268913,3.5876124232607505,3.797604605147803
1003,2021-12-27,75.56999969482422,0.4358000183105469,0.0003999200213268913,3.7974855797613833,3.72748818579903
1004,2021-12-28,75.9800033569336,0.4122999954223633,0.00029995500899794244,3.571227209850061,3.5912233599285854
1005,2021-12-29,76.55999755859375,0.40240001678466797,9.999500033329732e-05,3.5502981181016486,3.4903010526118288
1006,2021-12-30,76.98999786376953,0.40200000762939453,0.0005998200719675495,3.532946826762339,3.5429484698968396
1007,2021-12-31,75.20999908447266,0.42619998931884767,0.0005998200719675495,3.7645519332442263,3.5545632015300117
1008,2022-01-03,76.08000183105469,0.3756999969482422,0.0004998750416509929,3.3058815537592796,3.225883009561896
1009,2022-01-04,76.98999786376953,0.39479999542236327,0.0005998200719675495,3.4696488118687325,3.4796504550032408
1010,2022-01-05,77.8499984741211,0.44490001678466795,0.0004998750416509929,3.8877892457344183,4.037784608834255
1011,2022-01-06,79.45999908447266,0.3686000061035156,0.0003999200213268913,3.329084375391003,3.3690839761042986
1012,2022-01-07,78.9000015258789,0.37,0.0004998750416509929,3.2895503981684295,3.389544763874628
1013,2022-01-10,78.2300033569336,0.37650001525878907,0.0004998750416509929,3.478226113833145,3.248232206535918
1014,2022-01-11,81.22000122070312,0.34310001373291016,0.0003999200213268913,3.2926919176006266,3.0726979282493008
1015,2022-01-12,82.63999938964844,0.3438999938964844,0.0003999200213268913,3.3167763825979155,3.176781594673209
1016,2022-01-13,82.12000274658203,0.3711000061035156,0.0004998750416509929,3.5414884719329924,3.4214906556368927
1017,2022-01-14,83.81999969482422,0.4118000030517578,0.0004998750416509929,3.860265775503032,4.040258685406628
1018,2022-01-18,85.43000030517578,0.42279998779296873,0.0004998750416509929,4.0952272228104665,4.165224041712906
1019,2022-01-19,86.95999908447266,0.4275,0.0004998750416509929,4.230042582833282,4.270041854931977
1020,2022-01-20,86.9000015258789,0.41150001525878904,0.0004998750416509929,4.039921602454893,4.139915968161091
1021,2022-01-21,85.13999938964844,0.4256999969482422,0.0004998750416509929,4.209578574806016,4.069584937001123
1022,2022-01-24,83.30999755859375,0.4784000015258789,0.0004998750416509929,4.465468336587558,4.655462971786091
1023,2022-01-25,85.5999984741211,0.47630001068115235,0.0004998750416509929,4.706775847849037,4.606781482142838
1024,2022-01-26,87.3499984741211,0.45669998168945314,0.0005998200719675495,4.488487526964422,4.6384816579084
1025,2022-01-27,86.61000061035156,0.46900001525878904,0.0003999200213268913,4.694457299700857,4.5844603050251935
1026,2022-01-28,86.81999969482422,0.477400016784668,0.0003999200213268913,4.652127171394725,4.832121560032741
1027,2022-01-31,88.1500015258789,0.4234999847412109,0.00029995500899794244,4.338786823407466,4.188788995596038
1028,2022-02-01,88.19999694824219,0.41310001373291017,0.0003999200213268913,4.260701133036406,4.060710758613613
1029,2022-02-02,88.26000213623047,0.4186000061035156,0.0003999200213268913,4.109745236729871,4.349735211865974
1030,2022-02-03,90.2699966430664,0.42150001525878905,0.00029995500899794244,4.240515945320506,4.470513631858883
1031,2022-02-04,92.30999755859375,0.4388000106811523,0.0004998750416509929,4.539900289538288,4.729894924736812
1032,2022-02-07,91.31999969482422,0.43340000152587893,0.00029995500899794244,4.438678969117196,4.618674836649611
1033,2022-02-08,89.36000061035156,0.41259998321533203,0.00029995500899794244,4.148043442735858,4.2880393809048
1034,2022-02-09,89.66000366210938,0.3940000152587891,0.0003999200213268913,4.114972735818455,3.9549743329652154
1035,2022-02-10,89.87999725341797,0.43810001373291013,0.0004998750416509929,4.443723830203053,4.563721646499139
1036,2022-02-11,93.0999984741211,0.47439998626708985,0.00029995500899794244,5.094908997635456,4.994912988829996
1037,2022-02-14,95.45999908447266,0.48830001831054687,0.00029995500899794244,5.307949912962504,5.347949842325992
1038,2022-02-15,92.06999969482422,0.4836000061035156,0.0001999800026662447,5.121454620285243,5.051456076016438
1039,2022-02-16,93.66000366210938,0.49380001068115237,0.00029995500899794244,5.36100726700003,5.201007549546131
1040,2022-02-17,91.76000213623047,0.5313999938964844,0.0005998200719675495,5.45942960303485,5.699415635134179
1041,2022-02-18,91.06999969482422,0.520099983215332,0.00029995500899794244,5.445187264340705,5.375189295256248
1042,2022-02-22,92.3499984741211,0.5011000061035156,0.00029995500899794244,5.217755528266823,5.367753356078236
1043,2022-02-23,92.0999984741211,0.505099983215332,0.0001999800026662447,5.36313703279941,5.263140202310997
1044,2022-02-24,92.80999755859375,0.49040000915527343,0.0004998750416509929,5.11196302145063,5.301957656649162
1045,2022-02-25,91.58999633789062,0.495,0.00029995500899794244,5.223443280990667,5.133449161827671
1046,2022-02-28,95.72000122070312,0.525,0.0005998200719675495,5.845958191166842,5.625967816318112
1047,2022-03-01,103.41000366210938,0.6143000030517578,0.0010993954433010642,7.21374762559855,7.303735831673256
1048,2022-03-02,110.5999984741211,0.6152999877929688,0.0012991557316201288,7.819017443347251,7.719029646485463
1049,2022-03-03,107.66999816894531,0.6437000274658203,0.0018981972830802655,7.99344195570162,7.823470307158331
1050,2022-03-04,115.68000030517578,0.7729000091552735,0.0014988761237359487,10.286163607796976,10.10618547644651
1051,2022-03-07,119.4000015258789,0.7891000366210937,0.001698556635581512,10.706222995808265,10.806207510377357
1052,2022-03-08,123.69999694824219,0.7581999969482421,0.0015987213636970735,10.79612562045019,10.59615495043166
1053,2022-03-09,108.69999694824219,0.7325,0.0017983819413793973,9.18062902842114,8.980661639986035
1054,2022-03-10,106.0199966430664,0.6733999633789063,0.0018981972830802655,8.160841092535426,8.14084756902622
1055,2022-03-11,109.33000183105469,0.6801000213623047,0.001698556635581512,8.411502434937722,8.581476872538124
1056,2022-03-14,103.01000213623047,0.6541999816894531,0.0022973590486834584,7.699404205112719,7.689403957347651
1057,2022-03-15,96.44000244140625,0.6361999893188477,0.0021975835434872013,6.978628369698347,7.03861509231342
1058,2022-03-16,95.04000091552734,0.5934999847412109,0.0023971245997214514,6.460979033068835,6.4209859979031245
1059,2022-03-17,102.9800033569336,0.6777999877929688,0.001998002662673058,7.960161120913056,7.980154480412417
1060,2022-03-18,104.69999694824219,0.6908999633789062,0.0018981972830802655,8.35112421344717,8.151158465537925
1061,2022-03-21,112.12000274658203,0.7077999877929687,0.0021975835434872013,9.114572738884428,8.99459166563768
1062,2022-03-22,111.76000213623047,0.6955999755859374,0.001998002662673058,8.76529489498815,9.005253349689184
1063,2022-03-23,114.93000030517578,0.7258999633789063,0.0014988761237359487,9.491471848896099,9.561462920618233
1064,2022-03-24,112.33999633789062,0.6913999938964843,0.0015987213636970735,8.794445024759014,8.954427663487504
1065,2022-03-25,113.9000015258789,0.6891000366210938,0.001698556635581512,8.915181339025215,9.015165853594306
1066,2022-03-28,105.95999908447266,0.6704000091552734,0.0018981972830802655,8.092362835461289,8.132357510684008
1067,2022-03-29,104.23999786376953,0.6245999908447266,0.0017983819413793973,7.5476435098285535,7.307681118053046
1068,2022-03-30,107.81999969482422,0.6104000091552735,0.0015987213636970735,7.433326304354964,7.613302958728478
1069,2022-03-31,100.27999877929688,0.5765999984741211,0.001698556635581512,6.502619055781693,6.722589564831401
1070,2022-04-01,99.2699966430664,0.5436000061035157,0.0014988761237359487,6.057774112411737,6.2877491357585935
1071,2022-04-04,103.27999877929688,0.5431000137329102,0.0017983819413793973,6.30536585932594,6.525334563564695
1072,2022-04-05,101.95999908447266,0.5379999923706055,0.0017983819413793973,6.2479943240017946,6.287989327342196
1073,2022-04-06,96.2300033569336,0.5315000152587891,0.00209779808214612,5.951815219385,5.7218515166163435
1074,2022-04-07,96.02999877929688,0.5422999954223633,0.00209779808214612,5.963281039049169,5.933287431748713
1075,2022-04-08,98.26000213623047,0.5313999938964844,0.001998002662673058,5.853358115669774,6.093316570370807
1076,2022-04-11,94.29000091552734,0.5481000137329102,0.0021975835434872013,5.805889748229849,6.015850905399214
1077,2022-04-12,100.5999984741211,0.5525,0.00209779808214612,6.396259293467897,6.296278059773364
1078,2022-04-13,104.25,0.5120000076293946,0.002596625847265914,6.216480971036063,5.966534320668515
1079,2022-04-14,106.94999694824219,0.5338000106811523,0.0036931718376176062,6.497770401333848,6.547758277050241
1080,2022-04-18,108.20999908447266,0.5093999862670898,0.0037927982386962624,6.396349896606652,6.186416266382534
1081,2022-04-19,102.55999755859375,0.5034000015258789,0.0036931718376176062,5.926341501570862,5.866362152374384
1082,2022-04-20,102.75,0.5222999954223633,0.003493889254255838,6.013799564181401,6.263727782243723
1083,2022-04-21,103.79000091552734,0.4986000061035156,0.004987541511038968,5.812933323280365,6.0228463394378
1084,2022-04-22,102.06999969482422,0.5115000152587891,0.004589452333807224,5.99669893081775,5.926725635967086
1085,2022-04-25,98.54000091552734,0.5286000061035157,0.003992021269537457,5.968658272003035,5.928670479076613
1086,2022-04-26,101.69999694824219,0.5356999969482422,0.0037927982386962624,6.317429735662277,6.1174951241202296
1087,2022-04-27,102.0199966430664,0.5338000106811523,0.0036931718376176062,6.229996557407919,6.210005983368764
1088,2022-04-28,105.36000061035156,0.5193999862670898,0.0036931718376176062,6.18570430539313,6.325661204904248
1089,2022-04-29,104.69000244140625,0.5309999847412109,0.0036931718376176062,6.439649518582197,6.249704743354692
